ubigeo,place,address,department,province,district,copy_code,observation,description,candidates,total_citizens,partido_politico_nacional_peru_libre_total_valids,partido_politico_nacional_peru_libre_total_emiteds,partido_politico_nacional_peru_libre_code,partido_politico_nacional_peru_libre_congresal,partido_politico_nacional_peru_libre_list_code,fuerza_popular_total_valids,fuerza_popular_total_emiteds,fuerza_popular_code,fuerza_popular_congresal,fuerza_popular_list_code,total_votos_validos_total_valids,total_votos_validos_total_emiteds,total_votos_validos_code,total_votos_validos_congresal,votos_en_blanco_total_valids,votos_en_blanco_total_emiteds,votos_en_blanco_code,votos_en_blanco_congresal,votos_nulos_total_valids,votos_nulos_total_emiteds,votos_nulos_code,votos_nulos_congresal,votos_impugnados_total_valids,votos_impugnados_total_emiteds,votos_impugnados_code,votos_impugnados_congresal,total_votos_emitidos_total_valids,total_votos_emitidos_total_emiteds,total_votos_emitidos_code,total_votos_emitidos_congresal
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921331,ESTADIO FEDEXFIELD,1600 FEDEX WAY, LANDOVER, MARYLAND 20785,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,None,ACTA ELECTORAL PENDIENTE,ACTA ELECTORAL PENDIENTE,0,0,0,0,00000014,0,1,0,0,00000007,0,2,0,0,None,0,None,0,80,0,None,0,80,0,None,0,80,0,0,0,None,0
921335,MEADOWLANDS EXPOSITION CENTER,355 PLAZA DRIVE, SECAUCUS, NJ 07094,AMERICA,ESTADOS UNIDOS DE AMERICA,NUEVA JERSEY,95L,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,78,21.622,20.513,00000014,16,1,78.378,74.359,00000007,58,2,100.000,94.872,None,74,None,0.000,80,0,None,5.128,80,4,None,0.000,80,0,94.872,100.000,None,78
921335,MEADOWLANDS EXPOSITION CENTER,355 PLAZA DRIVE, SECAUCUS, NJ 07094,AMERICA,ESTADOS UNIDOS DE AMERICA,NUEVA JERSEY,93K,VOTOS IMPUGNADOS,ACTA ELECTORAL PARA ENVÍO AL JEE,0,82,25.974,24.390,00000014,20,1,74.026,69.512,00000007,57,2,100.000,93.902,None,77,None,0.000,80,0,None,4.878,80,4,None,1.220,80,1,93.902,100.000,None,82
921335,MEADOWLANDS EXPOSITION CENTER,355 PLAZA DRIVE, SECAUCUS, NJ 07094,AMERICA,ESTADOS UNIDOS DE AMERICA,NUEVA JERSEY,95P,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,93,18.391,17.204,00000014,16,1,81.609,76.344,00000007,71,2,100.000,93.548,None,87,None,0.000,80,0,None,6.452,80,6,None,0.000,80,0,93.548,100.000,None,93
921335,MEADOWLANDS EXPOSITION CENTER,355 PLAZA DRIVE, SECAUCUS, NJ 07094,AMERICA,ESTADOS UNIDOS DE AMERICA,NUEVA JERSEY,92B,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,101,19.792,18.812,00000014,19,1,80.208,76.238,00000007,77,2,100.000,95.050,None,96,None,0.000,80,0,None,4.950,80,5,None,0.000,80,0,95.050,100.000,None,101
921335,MEADOWLANDS EXPOSITION CENTER,355 PLAZA DRIVE, SECAUCUS, NJ 07094,AMERICA,ESTADOS UNIDOS DE AMERICA,NUEVA JERSEY,92A,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,90,20.455,20.000,00000014,18,1,79.545,77.778,00000007,70,2,100.000,97.778,None,88,None,0.000,80,0,None,2.222,80,2,None,0.000,80,0,97.778,100.000,None,90
921335,MEADOWLANDS EXPOSITION CENTER,355 PLAZA DRIVE, SECAUCUS, NJ 07094,AMERICA,ESTADOS UNIDOS DE AMERICA,NUEVA JERSEY,91S,INCOMPLETA,ACTA ELECTORAL PARA ENVÍO AL JEE,0,0,25.610,24.138,00000014,21,1,74.390,70.115,00000007,61,2,100.000,94.253,None,82,None,0.000,80,0,None,5.747,80,5,None,0.000,80,0,94.253,100.000,None,87
921335,MEADOWLANDS EXPOSITION CENTER,355 PLAZA DRIVE, SECAUCUS, NJ 07094,AMERICA,ESTADOS UNIDOS DE AMERICA,NUEVA JERSEY,92S,CONTABILIZADAS NORMALES,ACTA ELECTORAL NORMAL,0,76,20.290,18.421,00000014,14,1,79.710,72.368,00000007,55,2,100.000,90.789,None,69,None,0.000,80,0,None,9.211,80,7,None,0.000,80,0,90.789,100.000,None,76
